title,text,category
Entendendo evitar vendor lock-in em estratégia multi-cloud,"Um olhar prático sobre evitar vendor lock-in em estratégia multi-cloud, essencial para projetar sistemas portáveis entre provedores de nuvem.",Cloud
Armazenamento em nuvem: camadas de armazenamento frio vs quente,Explorando camadas de armazenamento frio vs quente com armazenamento em nuvem como uma forma de equilibrar custo e velocidade de recuperação de dados armazenados.,Cloud
Primeiros passos com otimização do tamanho do app,"Notas práticas sobre redução de código usando otimização do tamanho do app, com o objetivo de reduzir o tamanho do APK e do IPA para downloads mais rápidos.",Mobile
Por que bancos de dados embarcados importa em SQLite,Explorando bancos de dados embarcados com SQLite como uma forma de armazenar dados localmente sem um servidor de banco de dados separado.,Databases
Reconhecimento de gestos a fundo: manipuladores de toque customizados,"Como reconhecimento de gestos lida com manipuladores de toque customizados, útil para construir interações de swipe e pinch em um app mobile.",Mobile
Primeiros passos com React,"Notas práticas sobre hooks customizados usando React, com o objetivo de extrair lógica reutilizável com estado entre componentes.",Frontend
Entendendo views declarativas do SwiftUI em Swift,"Uma visão geral de views declarativas do SwiftUI em Swift, com foco em construir interfaces iOS com menos código imperativo do UIKit.",Mobile
Boas práticas de indexação de banco de dados para B-tree vs hash indexes,"Uma visão geral de B-tree vs hash indexes em indexação de banco de dados, com foco em escolher o tipo certo de índice para um padrão de consulta.",Databases
Testes de hipótese estatística: p-values,Explorando p-values com testes de hipótese estatística como uma forma de medir evidências contra uma hipótese nula.,Data Science
Um guia prático de agendamento de DAGs,"Notas práticas sobre agendamento de DAGs usando Apache Airflow, com o objetivo de orquestrar tarefas dependentes de um pipeline de dados.",Data Engineering
Primeiros passos com Redis,"Um olhar prático sobre estruturas de dados em Redis, essencial para usar sorted sets e hashes além do simples cache chave-valor.",Databases
Entendendo automação com Fastlane em CI/CD mobile,"Como CI/CD mobile lida com automação com Fastlane, útil para automatizar builds, assinatura e envio às lojas.",Mobile
Primeiros passos com arquivos Parquet,"Conceitos-chave por trás de armazenamento colunar em arquivos Parquet, relevantes para acelerar consultas analíticas em grandes datasets.",Data Engineering
Primeiros passos com GitOps,"Um olhar prático sobre deploys declarativos em GitOps, essencial para usar o Git como única fonte de verdade para a infraestrutura.",DevOps
Por que Provider e Riverpod importa em gerenciamento de estado multiplataforma,"Uma visão geral de Provider e Riverpod em gerenciamento de estado multiplataforma, com foco em compartilhar o estado do app entre widgets Flutter de forma limpa.",Mobile
Redes de entrega de conteúdo (CDN): cache na borda (edge),"Uma visão geral de cache na borda (edge) em redes de entrega de conteúdo (CDN), com foco em servir conteúdo a partir de locais mais próximos dos usuários finais.",Cloud
Kotlin a fundo: Jetpack Compose,"Um olhar prático sobre Jetpack Compose em Kotlin, essencial para escrever interfaces Android de forma declarativa, sem layouts XML.",Mobile
Por que InfluxDB importa em bancos de dados de séries temporais,Explorando InfluxDB com bancos de dados de séries temporais como uma forma de armazenar e consultar dados de métricas de forma eficiente ao longo do tempo.,Databases
Bancos de dados de séries temporais a fundo: InfluxDB,Explorando InfluxDB com bancos de dados de séries temporais como uma forma de armazenar e consultar dados de métricas de forma eficiente ao longo do tempo.,Databases
Por que agendamento de tarefas em segundo plano importa em Celery,"Uma visão geral de agendamento de tarefas em segundo plano em Celery, com foco em rodar jobs periódicos fora do processo web principal.",Backend
Um guia prático de acesso de privilégio mínimo,"Uma visão geral de acesso de privilégio mínimo em IAM na nuvem, com foco em conceder apenas as permissões que um recurso realmente precisa.",Cloud
Por que pipelines declarativos importa em Jenkins,Explorando pipelines declarativos com Jenkins como uma forma de definir etapas de build e deploy como código.,DevOps
Tratamento de formulários: inputs controlados vs não controlados,"Uma visão geral de inputs controlados vs não controlados em tratamento de formulários, com foco em decidir como gerenciar o estado de formulários no React.",Frontend
Por que design de schema importa em MongoDB,"Uma visão geral de design de schema em MongoDB, com foco em modelar documentos para dados flexíveis e em evolução.",Databases
Redes de entrega de conteúdo (CDN) a fundo: cache na borda (edge),"Uma visão geral de cache na borda (edge) em redes de entrega de conteúdo (CDN), com foco em servir conteúdo a partir de locais mais próximos dos usuários finais.",Cloud
Entendendo gráficos estatísticos em Seaborn,"Como Seaborn lida com gráficos estatísticos, útil para visualizar distribuições e relações entre variáveis.",Data Science
Primeiros passos com SQLite,"Notas práticas sobre bancos de dados embarcados usando SQLite, com o objetivo de armazenar dados localmente sem um servidor de banco de dados separado.",Databases
Boas práticas de drag and drop para a API HTML5 de Drag and Drop,"Conceitos-chave por trás de a API HTML5 de Drag and Drop em drag and drop, relevantes para construir listas ordenáveis e quadros kanban no navegador.",Frontend
Primeiros passos com FastAPI,"Notas práticas sobre validação com Pydantic usando FastAPI, com o objetivo de impor schemas de requisição automaticamente com type hints.",Backend
Navegação no React Native v6,"Configurando navegação em pilha, rotas em drawer e passagem de parâmetros entre componentes de tela nativos.",Mobile
Validação de formulários: validadores baseados em schema,"Um olhar prático sobre validadores baseados em schema em validação de formulários, essencial para manter regras de validação consistentes entre campos.",Frontend
Nova arquitetura do React Native,Entendendo os TurboModules e o renderizador Fabric na arquitetura moderna do React Native.,Mobile
Scans de segurança em CI/CD (SonarQube),Automatizando testes estáticos de segurança de aplicação (SAST) e verificações de qualidade de código dentro de pipelines de CI.,DevOps
Primeiros passos com views materializadas,"Como views materializadas lida com resultados de consulta pré-computados, útil para acelerar consultas agregadas custosas.",Databases
Plotando curvas ROC-AUC,Avaliando limiares de classificação binária ao plotar taxas de verdadeiro positivo vs falso positivo com Matplotlib.,Data Science
Configurações de deploy Blue-Green,Configurando servidores web para trocar o roteamento da frota de produção antiga (blue) para a nova (green) instantaneamente.,DevOps
Entendendo regras de validação em verificações de qualidade de dados,Explorando regras de validação com verificações de qualidade de dados como uma forma de detectar dados ruins antes que cheguem aos sistemas seguintes.,Data Engineering
Entendendo certificate pinning em segurança mobile,"Notas práticas sobre certificate pinning usando segurança mobile, com o objetivo de prevenir ataques man-in-the-middle em chamadas de API.",Mobile
Por que B-tree vs hash indexes importa em indexação de banco de dados,"Conceitos-chave por trás de B-tree vs hash indexes em indexação de banco de dados, relevantes para escolher o tipo certo de índice para um padrão de consulta.",Databases
Module Federation do Webpack,Configurando module federation no Webpack 5 para carregar micro frontends compilados dinamicamente em tempo de execução.,Frontend
Por que processamento de dados distribuído importa em Apache Spark,"Um olhar prático sobre processamento de dados distribuído em Apache Spark, essencial para transformar grandes datasets em um cluster.",Data Engineering
Entendendo oversampling com SMOTE em datasets desbalanceados,"Uma visão geral de oversampling com SMOTE em datasets desbalanceados, com foco em lidar com classes com poucos exemplos.",Data Science
